gene,log2FC,mean_tumor,mean_normal,p_value,t_statistic,rank,adj_p_value,neg_log10_p,significant,direction
TROAP,1.2926,7.0101,5.7175,2.439696388268428e-11,13.0373,194,2.8773326476073003e-09,8.541009926545874,True,Upregulated in Tumor
SARS,-0.8261,9.4228,10.2489,2.4561899978614756e-11,-8.9632,195,2.8819295974907977e-09,8.540316632749898,False,Not Significant
FAM160B2,-1.452,7.3013,8.7533,2.5979188049882956e-11,-9.608,196,3.0326725641904187e-09,8.518174477668834,True,Downregulated in Tumor
STEAP2,-3.4846,4.6686,8.1532,2.67930383398502e-11,-8.6551,197,3.1066255472728156e-09,8.507711090663117,True,Downregulated in Tumor
RING1,-0.6793,9.0725,9.7518,2.6884259543707056e-11,-10.0138,198,3.1066255472728156e-09,8.507711090663117,False,Not Significant
TMEM178A,-3.195,4.5413,7.7364,2.7650443768224245e-11,-10.2305,199,3.171586593098472e-09,8.498723426662403,True,Downregulated in Tumor
ZFYVE21,-1.1275,8.7345,9.862,2.784254733645248e-11,-9.2725,200,3.171586593098472e-09,8.498723426662403,True,Downregulated in Tumor
ME3,-1.5327,6.4154,7.9481,2.786227732573395e-11,-8.6096,201,3.171586593098472e-09,8.498723426662403,True,Downregulated in Tumor
THRB,-2.3957,5.9406,8.3362,2.8390667805142226e-11,-9.5504,202,3.2043437838924924e-09,8.494260896009134,True,Downregulated in Tumor
COQ4,-1.0285,8.03,9.0585,2.845994829898919e-11,-8.7971,203,3.2043437838924924e-09,8.494260896009134,True,Downregulated in Tumor
ARL6IP4,-0.9233,8.9065,9.8298,2.8570198073167326e-11,-8.6681,204,3.2043437838924924e-09,8.494260896009134,False,Not Significant
EIF3F,-0.981,10.2572,11.2381,2.915583767298124e-11,-9.2651,205,3.254075931501516e-09,8.487572317334205,False,Not Significant
ESD,-1.1085,9.7468,10.8553,3.2774771122058094e-11,-8.5692,206,3.640227006178103e-09,8.438871532709058,True,Downregulated in Tumor
C7,-3.2567,4.8745,8.1312,3.30042780555825e-11,-10.5575,207,3.648009091361003e-09,8.437944088018238,True,Downregulated in Tumor
DMD,-2.1327,6.2984,8.4311,3.370226757263701e-11,-8.5803,208,3.707249432990071e-09,8.430948192571234,True,Downregulated in Tumor
COL14A1,-3.0026,5.9914,8.9939,3.493109145320268e-11,-9.0846,209,3.824035274876925e-09,8.417478110220797,True,Downregulated in Tumor
SSBP2,-1.6265,7.1302,8.7566,3.555343993726328e-11,-8.5512,210,3.873631932212304e-09,8.411881647789157,True,Downregulated in Tumor
KRT14,-4.1982,7.9862,12.1845,3.709874196492843e-11,-8.5271,211,4.008840662125395e-09,8.396981205145064,True,Downregulated in Tumor
ARHGEF6,-1.7229,7.6221,9.345,3.7144852288924116e-11,-8.5258,212,4.008840662125395e-09,8.396981205145064,True,Downregulated in Tumor
TSLP,-2.0426,3.177,5.2196,3.7591247022554914e-11,-8.5488,213,4.037970572188059e-09,8.39383685042034,True,Downregulated in Tumor
NOL12,-1.0923,8.2554,9.3477,3.833309826081413e-11,-10.9921,214,4.098417234614146e-09,8.387383830838019,True,Downregulated in Tumor
GLT8D2,-2.9262,6.1695,9.0957,3.87015573347647e-11,-8.6395,215,4.118565729392634e-09,8.385253998592587,True,Downregulated in Tumor
FCGRT,-1.8535,8.6797,10.5332,3.9430044714757015e-11,-9.456,216,4.1638528350621955e-09,8.380504628356952,True,Downregulated in Tumor
KIAA1109,-1.0697,8.2305,9.3003,3.9491086766105613e-11,-9.4514,217,4.1638528350621955e-09,8.380504628356952,True,Downregulated in Tumor
GNPTG,-0.7774,8.4371,9.2145,4.056495904278232e-11,-8.5133,218,4.257459921554401e-09,8.370849431663586,False,Not Significant
CHL1,-3.1716,3.5862,6.7578,4.2297092660749075e-11,-9.7622,219,4.418983927296525e-09,8.35467757804828,True,Downregulated in Tumor
MEIS2,-1.7473,5.8463,7.5936,4.2744559860190154e-11,-9.7433,220,4.445434225459776e-09,8.352085811181833,True,Downregulated in Tumor
LINC00993,-4.6226,6.2341,10.8567,4.64510574502561e-11,-10.2155,221,4.809050653673573e-09,8.317940648483468,True,Downregulated in Tumor
AMIGO2,-2.976,7.4546,10.4305,4.8023571136487844e-11,-10.5129,222,4.949456340553341e-09,8.305442502332003,True,Downregulated in Tumor
BET1L,-0.7845,8.0534,8.8379,4.861422203378895e-11,-8.981,223,4.98786278086588e-09,8.302085502734089,False,Not Significant
TRIM29,-2.9744,7.8204,10.7948,4.970888304575472e-11,-9.0389,224,5.0774073396735175e-09,8.294357993523485,True,Downregulated in Tumor
PPP1R14A,-3.5699,4.5774,8.1473,5.2711193880565804e-11,-8.6251,225,5.356991474876934e-09,8.271079044763383,True,Downregulated in Tumor
LRIG1,-1.8943,8.4621,10.3564,5.3127517024528086e-11,-8.7353,226,5.356991474876934e-09,8.271079044763383,True,Downregulated in Tumor
CMYA5,-2.4013,5.9123,8.3136,5.314847311175979e-11,-11.5105,227,5.356991474876934e-09,8.271079044763383,True,Downregulated in Tumor
FRMD6,-2.1157,8.2331,10.3488,5.382966320164252e-11,-9.8362,228,5.401853921287635e-09,8.26745716432415,True,Downregulated in Tumor
MTDH,1.061,11.053,9.992,5.462819525242178e-11,8.438,229,5.458048503822752e-09,8.262962609221459,True,Upregulated in Tumor
COX7A1,-2.5627,6.8954,9.4581,5.520875644124862e-11,-9.7447,230,5.492071075546819e-09,8.260263850984073,True,Downregulated in Tumor
ANAPC4,-0.8796,8.1721,9.0517,5.5465036467878293e-11,-8.9575,231,5.493679802532707e-09,8.260136656900462,False,Not Significant
PIP,-5.0765,8.012,13.0885,5.665195199180516e-11,-8.7848,232,5.556403799513351e-09,8.255206200384377,True,Downregulated in Tumor
ZNF204P,-1.9477,5.042,6.9898,5.674288160582385e-11,-8.913,233,5.556403799513351e-09,8.255206200384377,True,Downregulated in Tumor
CTC-429P9.3,-1.1685,6.7805,7.949,5.682685704047746e-11,-8.8232,234,5.556403799513351e-09,8.255206200384377,True,Downregulated in Tumor
BOC,-2.7185,6.8885,9.607,5.872274806014266e-11,-9.5162,235,5.702805269324002e-09,8.243911457785737,True,Downregulated in Tumor
CHD9,-1.1662,8.8007,9.967,5.882264176400631e-11,-9.6877,236,5.702805269324002e-09,8.243911457785737,True,Downregulated in Tumor
HECTD1,-0.8196,9.4077,10.2273,5.98592970275392e-11,-8.514,237,5.778821586456105e-09,8.238160713599667,False,Not Significant
NF2,-0.903,7.2085,8.1115,6.48896790314701e-11,-8.3712,238,6.204040245176677e-09,8.20732539361126,False,Not Significant
SDPR,-4.94,3.4121,8.3522,6.513332788333995e-11,-12.9286,239,6.204040245176677e-09,8.20732539361126,True,Downregulated in Tumor
DHRS1,-1.0923,7.8392,8.9315,6.520213421427298e-11,-8.6937,240,6.204040245176677e-09,8.20732539361126,True,Downregulated in Tumor
USP54,-0.8731,7.8885,8.7616,6.534850083424733e-11,-8.3981,241,6.204040245176677e-09,8.20732539361126,False,Not Significant
FBXW4,-1.066,7.7215,8.7876,6.860169434901205e-11,-10.2482,242,6.4859783748156854e-09,8.188024503660868,True,Downregulated in Tumor
RP11-305O6.3,-3.4663,3.9445,7.4108,6.904185777187937e-11,-10.0413,243,6.500731299673251e-09,8.187037784657472,True,Downregulated in Tumor
IGFBP4,-2.0671,9.8818,11.9489,7.038753507223066e-11,-9.1054,244,6.600273780543596e-09,8.180438049471272,True,Downregulated in Tumor
VPS26B,-0.8237,7.4429,8.2667,7.210968246575603e-11,-8.3719,245,6.734161366597951e-09,8.171716481089689,False,Not Significant
PNPT1,1.0823,8.5583,7.4759,7.244396287587906e-11,8.8434,246,6.737877522764687e-09,8.171476887636716,True,Upregulated in Tumor
EPSTI1,1.8793,7.7848,5.9055,7.282943791935888e-11,8.515,247,6.746305828319559e-09,8.170933974955146,True,Upregulated in Tumor
RBL2,-0.9524,8.9226,9.875,7.425569376888953e-11,-8.9361,248,6.836907260142258e-09,8.165140311087477,False,Not Significant
PLAT,-2.8397,7.7065,10.5462,7.4545918725863e-11,-9.3341,249,6.836907260142258e-09,8.165140311087477,True,Downregulated in Tumor
STAT6,-1.0958,9.1772,10.273,7.470396918861732e-11,-8.4299,250,6.836907260142258e-09,8.165140311087477,True,Downregulated in Tumor
TFDP2,-1.4144,7.7966,9.2109,7.673357767915127e-11,-10.5365,251,6.971728187324237e-09,8.156659553439033,True,Downregulated in Tumor
SH3BGRL2,-1.8279,6.3952,8.2232,7.678651674850121e-11,-10.8039,252,6.971728187324237e-09,8.156659553439033,True,Downregulated in Tumor
RSAD2,2.3722,7.4931,5.1209,7.809581822484473e-11,9.1906,253,7.062578343812045e-09,8.151036721601312,True,Upregulated in Tumor
DONSON,1.3953,7.6117,6.2164,7.926166866534855e-11,9.5868,254,7.139791256154232e-09,8.146314485370265,True,Upregulated in Tumor
SASH1,-1.5721,8.4307,10.0028,8.180306169941667e-11,-9.5402,255,7.320157969534484e-09,8.135479546734384,True,Downregulated in Tumor
TRIOBP,-1.0878,8.2829,9.3707,8.216685793780198e-11,-10.6196,256,7.320157969534484e-09,8.135479546734384,True,Downregulated in Tumor
ATP5G2,-0.922,10.5643,11.4864,8.222380236758578e-11,-8.3893,257,7.320157969534484e-09,8.135479546734384,False,Not Significant
TSSC1,0.8198,7.09,6.2702,8.284055878505306e-11,8.9997,258,7.34648056202331e-09,8.133920666161067,False,Not Significant
JUP,-3.3939,8.4141,11.808,8.32581642893769e-11,-8.334,259,7.355006945717929e-09,8.133416912809253,True,Downregulated in Tumor
ZRANB2,-0.8366,9.8303,10.6669,8.359852266977278e-11,-8.7129,260,7.3566699949400055e-09,8.1333187250763,False,Not Significant
LAMA2,-2.7827,5.6425,8.4253,8.425263906053757e-11,-10.3057,261,7.385825217260918e-09,8.131600973976845,True,Downregulated in Tumor
CCDC92,-0.7635,8.9023,9.6658,8.498420426306593e-11,-9.8701,262,7.4215213493853e-09,8.129507058882956,False,Not Significant
CHD2,-0.8016,8.5192,9.3209,8.618753170360746e-11,-8.7643,263,7.497987548967826e-09,8.125055285095991,False,Not Significant
NAP1L2,-1.5969,4.9981,6.595,8.811757118345058e-11,-10.6502,264,7.636856169232383e-09,8.11708538872134,True,Downregulated in Tumor
MAML2,-1.5287,7.9252,9.4539,8.904843042564313e-11,-8.4956,265,7.688407879768736e-09,8.114163584856419,True,Downregulated in Tumor
FAM122C,0.7361,7.6031,6.867,9.034076210105267e-11,8.9662,266,7.75629688691012e-09,8.110345575833772,False,Not Significant
PDSS1,0.747,7.3296,6.5826,9.087390827102613e-11,8.3489,267,7.75629688691012e-09,8.110345575833772,False,Not Significant
SETMAR,-1.1337,7.4309,8.5646,9.088123011441729e-11,-9.1408,268,7.75629688691012e-09,8.110345575833772,True,Downregulated in Tumor
TMED10,-0.6932,10.7786,11.4718,9.11907282595639e-11,-8.2877,269,7.75629688691012e-09,8.110345575833772,False,Not Significant
N4BP2L2,-1.2224,9.2489,10.4713,9.408640947088068e-11,-8.6323,270,7.972952032199075e-09,8.098380848751734,True,Downregulated in Tumor
PHYKPL,-1.347,7.1604,8.5073,9.568325567767742e-11,-9.0971,271,8.07835014725188e-09,8.092677326738734,True,Downregulated in Tumor
SESN1,-1.6138,7.3333,8.9471,9.728379957144188e-11,-9.9633,272,8.183284316891876e-09,8.087072359600855,True,Downregulated in Tumor
OS9,-0.8314,10.2646,11.096,9.836756271721855e-11,-8.2489,273,8.244138589633555e-09,8.08385471604285,False,Not Significant
CRYBG3,-1.4394,7.7385,9.1778,1.0535489702228576e-10,-11.234,274,8.7975184082843e-09,8.055639815756432,True,Downregulated in Tumor
CDC6,2.3574,6.3563,3.9988,1.0823287946782547e-10,10.7496,275,8.982773596532038e-09,8.046589546218543,True,Upregulated in Tumor
HEXIM1,-0.9781,7.5961,8.5742,1.0852305916983538e-10,-8.6075,276,8.982773596532038e-09,8.046589546218543,False,Not Significant
LINC00849,-1.6236,6.4733,8.0969,1.0875123628668595e-10,-9.7489,277,8.982773596532038e-09,8.046589546218543,True,Downregulated in Tumor
NOSTRIN,-2.3008,5.7154,8.0162,1.1148770198056808e-10,-8.6575,278,9.17567849394028e-09,8.037361812059036,True,Downregulated in Tumor
RSRC2,-0.6927,9.5375,10.2302,1.1195559491721707e-10,-8.9466,279,9.181161332279307e-09,8.037102381075364,False,Not Significant
TUSC8,-2.6714,3.0525,5.7239,1.1367238859164276e-10,-8.3425,280,9.288658039202809e-09,8.03204702532466,True,Downregulated in Tumor
KIAA1217,-1.7365,7.9762,9.7126,1.1411327678698235e-10,-10.4435,281,9.29150097112511e-09,8.031914123377454,True,Downregulated in Tumor
FANCI,2.4231,7.815,5.3919,1.2012160212489993e-10,11.7524,282,9.746036370984789e-09,8.01117197221919,True,Upregulated in Tumor
U91328.2,1.0578,7.2559,6.1981,1.2069163629091447e-10,9.6938,283,9.757684234403261e-09,8.01065324007445,True,Upregulated in Tumor
LRP10,-1.0775,9.5162,10.5937,1.2138674833467005e-10,-8.6961,284,9.77932676724384e-09,8.009691042076911,True,Downregulated in Tumor
ALAD,-1.1283,7.5512,8.6795,1.2877435852667642e-10,-8.4384,285,1.033809587049248e-08,7.9855594447130365,True,Downregulated in Tumor
AURKA,2.4713,8.0712,5.5999,1.2994452949222084e-10,13.0341,286,1.0395562359377667e-08,7.983152012059446,True,Upregulated in Tumor
CDC73,1.2964,8.1716,6.8752,1.3560257392668078e-10,9.1022,287,1.0810407287255946e-08,7.966157943486496,True,Upregulated in Tumor
BLCAP,-1.09,9.1363,10.2263,1.406377307406913e-10,-9.0798,288,1.1172886386621586e-08,7.951834617408169,True,Downregulated in Tumor
ANKRD29,-1.7933,5.2927,7.086,1.4522146686597672e-10,-9.9155,289,1.1487836871061838e-08,7.939761740102183,True,Downregulated in Tumor
SRSF5,-1.7166,10.0522,11.7688,1.4560632397761946e-10,-10.6303,290,1.1487836871061838e-08,7.939761740102183,True,Downregulated in Tumor
DYNC2H1,-1.2738,6.2631,7.5369,1.4670412036175542e-10,-8.4489,291,1.1534674480676853e-08,7.937994657167213,True,Downregulated in Tumor
TPM2,-2.0407,8.5779,10.6186,1.4975625539779338e-10,-9.0502,292,1.1734325765416138e-08,7.930541859177573,True,Downregulated in Tumor
ZCCHC24,-2.2752,7.4718,9.747,1.53166225015546e-10,-9.9983,293,1.1960557093364139e-08,7.922248591506528,True,Downregulated in Tumor
ABLIM1,-1.9954,8.6909,10.6862,1.5573094673096361e-10,-8.2827,294,1.2119469595933496e-08,7.91651638648985,True,Downregulated in Tumor
RBM25,-1.234,8.8258,10.0598,1.5860447120219006e-10,-9.0373,295,1.230125525798681e-08,7.91005056955234,True,Downregulated in Tumor
CHID1,-1.0287,7.835,8.8637,1.6385549908217852e-10,-9.7464,296,1.2665587226352178e-08,7.897374669809303,True,Downregulated in Tumor
TUBG2,-1.0408,6.4798,7.5206,1.8593081454216878e-10,-8.0864,297,1.432355904621152e-08,7.843949057301633,True,Downregulated in Tumor
UCHL5,1.0798,7.9889,6.9092,1.89184630377401e-10,8.5629,298,1.4525316587365553e-08,7.837874393144342,True,Upregulated in Tumor
RPS6KA5,-1.8718,6.9394,8.8112,1.898651959353053e-10,-8.0567,299,1.452881499331032e-08,7.837769806407658,True,Downregulated in Tumor
ITM2B,-0.9208,11.0707,11.9915,1.936129895323818e-10,-8.0391,300,1.4752118363492958e-08,7.831145611718481,False,Not Significant
LMNB1,2.3376,8.1026,5.765,1.9407288581343446e-10,10.2567,301,1.4752118363492958e-08,7.831145611718481,True,Upregulated in Tumor
CCDC84,-1.3864,7.3984,8.7848,1.9519685655224406e-10,-8.5333,302,1.4788424099057432e-08,7.8300781033221245,True,Downregulated in Tumor
CCNG1,-1.3792,9.1342,10.5134,1.977578129675972e-10,-8.4936,303,1.4932999210226482e-08,7.82585295787185,True,Downregulated in Tumor
ANKRD35,-1.7143,5.9594,7.6737,2.0468027808319147e-10,-9.7493,304,1.5404884087313884e-08,7.8123415651451165,True,Downregulated in Tumor
EFEMP1,-2.3874,8.7166,11.1039,2.0577729992723494e-10,-9.4128,305,1.5436670892902086e-08,7.811446354825069,True,Downregulated in Tumor
FAM198B,-1.6682,9.1543,10.8225,2.1059365833981748e-10,-8.1436,306,1.5746349355604654e-08,7.802820117333971,True,Downregulated in Tumor
FZD7,-1.7973,8.1405,9.9378,2.1135486933526422e-10,-8.0512,307,1.5751789610393634e-08,7.8026700975082885,True,Downregulated in Tumor
CMPK2,2.3628,7.9502,5.5874,2.1381627588751883e-10,8.4377,308,1.5883494780215682e-08,7.799053935361239,True,Upregulated in Tumor
CA11,-1.5121,5.9812,7.4933,2.1642622346672714e-10,-8.0958,309,1.602534625540038e-08,7.795192578022242,True,Downregulated in Tumor
LIMA1,-1.5795,8.836,10.4155,2.221340153001873e-10,-8.8467,310,1.6394923451833176e-08,7.78529060671795,True,Downregulated in Tumor
STC2,-3.4704,7.2593,10.7298,2.258494754448575e-10,-10.5276,311,1.6615549833370868e-08,7.779485282694151,True,Downregulated in Tumor
SLC22A14,0.6129,7.2157,6.6028,2.2696798485312786e-10,10.295,312,1.6644318889229378e-08,7.7787339721325175,False,Not Significant
PPWD1,-1.0867,7.0181,8.1048,2.3852108145919114e-10,-8.4648,313,1.7413328301655515e-08,7.759118211944426,True,Downregulated in Tumor
SP1,-0.8108,9.0351,9.8458,2.3897662092306953e-10,-9.105,314,1.7413328301655515e-08,7.759118211944426,False,Not Significant
SIK2,-2.3823,5.9067,8.289,2.4684403734436353e-10,-7.9752,315,1.7929497061711228e-08,7.746431892612218,True,Downregulated in Tumor
BBS2,-1.3187,7.526,8.8447,2.484858646050283e-10,-9.7662,316,1.7991634753680532e-08,7.744929374050368,True,Downregulated in Tumor
DUSP3,-1.0092,9.0324,10.0417,2.5360880490035164e-10,-8.7354,317,1.8304635508265128e-08,7.737438914601363,True,Downregulated in Tumor
BIN3,-1.293,7.2439,8.5369,2.5658401629909894e-10,-9.6425,318,1.846113928592259e-08,7.733741501017479,True,Downregulated in Tumor
GPS2,-0.707,8.115,8.822,2.62118152994624e-10,-10.3831,319,1.880019855961441e-08,7.725837563880496,False,Not Significant
KRT15,-4.4926,7.6442,12.1368,2.653340748381709e-10,-7.9903,320,1.897138635092922e-08,7.721900931496204,True,Downregulated in Tumor
AKAP11,-0.9965,8.3818,9.3783,2.7954096673728526e-10,-8.4854,321,1.9924913766196533e-08,7.700603549527636,False,Not Significant
PAFAH1B1,-0.9891,8.7935,9.7826,2.849862090367306e-10,-8.9905,322,2.0249951747703094e-08,7.693576007300239,False,Not Significant
BTF3,-0.8615,11.5613,12.4228,2.8663623176569106e-10,-8.1922,323,2.0304139265631612e-08,7.692415416423134,False,Not Significant
BBS1,-1.3567,7.654,9.0107,2.8960057807092926e-10,-8.23,324,2.0440585650763384e-08,7.689506665227581,True,Downregulated in Tumor
DUSP6,-2.0861,8.6982,10.7843,2.903492279937981e-10,-9.2744,325,2.0440585650763384e-08,7.689506665227581,True,Downregulated in Tumor
CORIN,0.7501,6.8707,6.1206,2.9223898995150485e-10,8.4889,326,2.051051561377433e-08,7.688023421767065,False,Not Significant
TLE2,-1.4239,7.7225,9.1465,2.973745051910641e-10,-8.7795,327,2.080712134180901e-08,7.681788000126913,True,Downregulated in Tumor
TGFBR2,-2.3915,8.4801,10.8715,2.994703503531582e-10,-13.1783,328,2.0827322295872832e-08,7.681366562355634,True,Downregulated in Tumor
BOD1L1,-1.0016,7.437,8.4386,3.002626191402998e-10,-8.4147,329,2.0827322295872832e-08,7.681366562355634,True,Downregulated in Tumor
SFXN1,0.9009,6.7519,5.851,3.0098343200963577e-10,9.0235,330,2.0827322295872832e-08,7.681366562355634,False,Not Significant
SDR39U1,-1.0106,8.0216,9.0322,3.01304356640468e-10,-8.6642,331,2.0827322295872832e-08,7.681366562355634,True,Downregulated in Tumor
FAM13C,-1.4278,5.4111,6.839,3.2782345734744945e-10,-12.3482,334,2.2456888335657615e-08,7.648650420482119,True,Downregulated in Tumor
RPUSD4,-0.9272,8.0345,8.9617,3.2974002366212e-10,-7.9523,335,2.252075146683375e-08,7.6474171221486555,False,Not Significant
OFD1,-1.0382,8.8188,9.857,3.357656988616754e-10,-8.2505,336,2.28640452081998e-08,7.640846929838431,True,Downregulated in Tumor
MED27,-0.7514,8.7707,9.5221,3.4066046307577295e-10,-9.5117,337,2.3128520460456038e-08,7.635852148310726,False,Not Significant
ZBTB7C,-1.6515,6.5733,8.2249,3.4523301115495096e-10,-7.9844,338,2.3369619216642835e-08,7.631348363921769,True,Downregulated in Tumor
MBTPS1,-0.8058,8.8894,9.6952,3.4688607919012575e-10,-8.2522,339,2.3412252188407308e-08,7.630556806467825,False,Not Significant
LTBP4,-1.308,5.6416,6.9496,3.5049905611406433e-10,-8.9102,340,2.358652471732292e-08,7.627336044162115,True,Downregulated in Tumor
HNRNPDL,-0.5344,10.8643,11.3987,3.5495776380229387e-10,-7.9055,342,2.369049500377617e-08,7.625425864766362,False,Not Significant
CPSF3,0.8152,8.1871,7.372,3.55150340310106e-10,8.0579,343,2.369049500377617e-08,7.625425864766362,False,Not Significant
SUN1,-0.7627,9.3908,10.1535,3.7081664009911934e-10,-7.8513,344,2.4663618387987937e-08,7.607943207924478,False,Not Significant
METTL7A,-2.2943,8.4285,10.7228,3.80193407296646e-10,-7.8433,345,2.5213985967963075e-08,7.598358493194856,True,Downregulated in Tumor
BEX4,-1.508,8.4133,9.9213,3.906839811172568e-10,-7.9118,346,2.583482510971918e-08,7.58779447408894,True,Downregulated in Tumor
TTC19,-0.8358,9.2842,10.12,3.932838849963462e-10,-8.0792,347,2.5931801984773488e-08,7.586167303328911,False,Not Significant
HYI,-1.3226,8.2799,9.6025,4.1222081324714624e-10,-8.1699,348,2.7102333928433065e-08,7.566993308070444,True,Downregulated in Tumor
CTSF,-1.5669,8.6762,10.2431,4.2790973958170356e-10,-8.3323,349,2.7926001372600514e-08,7.55399124496983,True,Downregulated in Tumor
PAMR1,-5.3854,3.4517,8.8371,4.282256581386943e-10,-11.3822,350,2.7926001372600514e-08,7.55399124496983,True,Downregulated in Tumor
LINC00844,-3.1184,2.1206,5.2389,4.2841024832966695e-10,-9.8659,351,2.7926001372600514e-08,7.55399124496983,True,Downregulated in Tumor
MEIS3P1,-1.2134,7.574,8.7874,4.402851014203259e-10,-8.0238,352,2.8570742882103667e-08,7.544078467163499,True,Downregulated in Tumor
